outcome,bid_total,auction_total,bid_per_auction_mean,bid_per_auction_max,bid_per_auction_min,bid_per_auction_std,bid_per_auction_entropy,bidder_ratio_per_auction_mean,bidder_ratio_per_auction_max,bidder_ratio_per_auction_min,bidder_ratio_per_auction_std,bidder_ratio_per_auction_entropy,bid_override_num,bid_override_norm_num,bid_override_in_auction,bid_override_norm_num_in_auction,bid_override_by_total_bid_override_mean,bid_override_by_total_bid_override_max,bid_override_by_total_bid_override_min,bid_override_by_total_bid_override_std,bid_override_by_total_bid_override_entropy,country_per_bidder,country_per_bidder_entropy,country_per_auction_entropy_mean,country_per_auction_entropy_max,country_per_auction_entropy_min,country_per_auction_entropy_std,country_per_auction_entropy_entropy,device_per_bidder,device_per_bidder_entropy,device_per_auction_entropy_mean,device_per_auction_entropy_max,device_per_auction_entropy_min,device_per_auction_entropy_std,device_per_auction_entropy_entropy,ip_per_bidder,ip_per_bidder_entropy,ip_share_num,ip_per_auction_entropy_mean,ip_per_auction_entropy_max,ip_per_auction_entropy_min,ip_per_auction_entropy_std,ip_per_auction_entropy_std,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,h_mean,h_max,h_min,h_std,h_entropy,F1,F2,F3,F4,F5,F6,f_max,f_min,f_std,f_entropy,Q1,Q2,Q3,Q4,q_max,q_min,q_std,q_entropy
0,28,23,1.217391304,5,1,0.831788107,0.955286205,0,0,0,0,0,0,0,0,0,0.000863382,0.006410256,9.30E-06,0.001391049,0.743736753,12,0.792859337,0.998302785,1,0.960964047,0.007960646,0.999989737,21,0.945168239,1,1,1,0,1,24,0.970610352,21,1,1,1,0,1,0.107142857,0.214285714,0.035714286,0.035714286,0.035714286,0.071428571,0,0.035714286,0,0.035714286,0.035714286,0.035714286,0,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.107142857,0,0,0,0.071428571,0,0.041666667,0.214285714,0,0.046869094,0.822458727,0.392857143,0.142857143,0.107142857,0.107142857,0.178571429,0.071428571,0.392857143,0.071428571,0.106479428,0.904030447,0.5,0.142857143,0.178571429,0.178571429,0.5,0.142857143,0.145072114,0.894351571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000161108,0.000161108,0.000161108,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,0,1,0,0,1,0,0.433012702,0
0,28,16,1.75,7,1,1.520690633,0.905756057,0,0,0,0,0,0,0,0,0,0.069145441,1,0.001066098,0.240401545,0.199750404,6,0.58422614,1,1,1,0,1,25,0.983258041,1,1,1,0,1,24,0.980309079,7,1,1,1,0,1,0,0.178571429,0.071428571,0.035714286,0.035714286,0,0,0,0,0,0.035714286,0.071428571,0,0,0.035714286,0,0.214285714,0.035714286,0.107142857,0.035714286,0.035714286,0.107142857,0,0,0.041666667,0.214285714,0,0.057093232,0.732026141,0.285714286,0.035714286,0.107142857,0.035714286,0.392857143,0.142857143,0.392857143,0.035714286,0.131492393,0.826169798,0.321428571,0.107142857,0.285714286,0.285714286,0.321428571,0.107142857,0.083757424,0.952173666
0,4,3,1.333333333,2,1,0.471404521,0.94639463,1,0.25,1,0.333333333,0.333333333,1,0,0.471404521,0,0.001916751,0.003913894,0.00061237,0.001434098,0.755210373,3,0.94639463,1,1,1,0,1,2,1,1,1,1,0,1,3,0.94639463,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.041666667,0.75,0,0.155902391,0.176943241,0,0,0.75,0,0.25,0,0.75,0,0.276385399,0.31384522,0,0.75,0,0.25,0.75,0,0.306186218,0.405639062
0,7,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000573175,0.002469136,9.88E-05,0.000790234,0.659239892,1,1,1,1,1,0,1,5,0.962961065,1,1,1,0,1,7,1,4,1,1,1,0,1,0.285714286,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0.041666667,0.285714286,0,0.087279037,0.487665134,0.428571429,0,0,0.285714286,0.285714286,0,0.428571429,0,0.17333595,0.602197017,0.428571429,0,0.428571429,0.142857143,0.428571429,0,0.185576872,0.724407818
0,12,11,1.090909091,2,1,0.287479787,0.988109092,0,0,0,0,0,0,0,0,0,0.015930773,0.142857143,0.00036036,0.040203884,0.354854621,2,0.41381685,1,1,1,0,1,4,0.709147917,1,1,1,0,1,11,0.988109092,5,1,1,1,0,1,0,0,0.083333333,0,0.083333333,0.083333333,0.083333333,0,0,0,0,0.25,0.083333333,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0,0.041666667,0.25,0,0.068041382,0.622772496,0.083333333,0.25,0.25,0.25,0,0.166666667,0.25,0,0.096225045,0.862516945,0.25,0.333333333,0.25,0.166666667,0.333333333,0.166666667,0.058925565,0.979573959
0,15941,579,27.53195164,11343,1,471.2217724,0.323896307,508,0.031867511,87,0.150259067,0.001727116,0.55511811,0,0.023254887,0.381869112,0.022639526,0.5,0.000163479,0.045366339,0.844257037,151,0.539849588,0.994402298,1,0.503258335,0.040699909,0.999847398,935,0.69769631,1,1,1,0,1,7553,0.867188754,5427,1,1,1,0,1,0.138259833,0.063484098,0.044727432,0.034376764,0.025531648,0.022457813,0.019133053,0.016811994,0.017125651,0.032055705,0.022144157,0.025217991,0.030989273,0.033874914,0.037136942,0.037136942,0.042970955,0.042782761,0.053886205,0.042092717,0.042782761,0.051376953,0.056081802,0.067561634,0.041666667,0.138259833,0.016811994,0.024419928,0.957359549,0.280848127,0.083934509,0.096543504,0.139138072,0.181732639,0.217803149,0.280848127,0.083934509,0.068798039,0.952474015,0.328837589,0.132488552,0.224891788,0.313782071,0.328837589,0.132488552,0.078617557,0.961400635
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.007184801,0.013333333,0.001036269,0.006148532,0.373768722,2,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0,0.5,0,0,0,0.5,0.5,0,0.23570226,0.386852807,0,0.5,0,0.5,0.5,0,0.25,0.5
0,106,28,3.785714286,10,1,2.743266339,0.92541438,2,0.018867925,2,0.071428571,0.035714286,0.5,0,0.128769688,0.208014598,0.000949069,0.005988024,6.88E-05,0.001411271,0.77982725,13,0.765685918,0.966743735,1,0.721928095,0.066958146,0.99923792,61,0.950192125,1,1,1,0,1,79,0.972971086,42,1,1,1,0,1,0.009433962,0.018867925,0.056603774,0.028301887,0.037735849,0.08490566,0.075471698,0.066037736,0.028301887,0.075471698,0.028301887,0.018867925,0.037735849,0.066037736,0.037735849,0.009433962,0.047169811,0.018867925,0.018867925,0.018867925,0.075471698,0.037735849,0.047169811,0.056603774,0.041666667,0.08490566,0.009433962,0.022608182,0.9523005,0.113207547,0.264150943,0.150943396,0.150943396,0.103773585,0.216981132,0.264150943,0.103773585,0.056778208,0.968732011,0.235849057,0.29245283,0.216981132,0.254716981,0.29245283,0.216981132,0.027906037,0.995562218
0,5126,570,8.992982456,484,1,27.38074531,0.811642315,446,0.087007413,97,0.170175439,0.001754386,0.246636771,0,0.012022029,0.537190951,0.018099923,1,1.30E-05,0.060496374,0.789012181,88,0.461938937,0.991817209,1,0.322756959,0.044608863,0.999808527,508,0.754877024,1,1,1,0,1,3219,0.939079858,1966,1,1,1,0,1,0.104564963,0.064572766,0.052282481,0.034920016,0.024970737,0.020678892,0.020483808,0.017362466,0.02360515,0.02809208,0.025360905,0.022629731,0.018142801,0.024775654,0.02360515,0.022824815,0.023995318,0.022239563,0.053648069,0.060280921,0.071595786,0.099492782,0.08583691,0.054038236,0.041666667,0.104564963,0.017362466,0.026283582,0.944232073,0.256340226,0.083495903,0.099687866,0.08934842,0.16016387,0.310963714,0.310963714,0.083495903,0.087832149,0.92561879,0.301989856,0.13753414,0.135583301,0.424892704,0.424892704,0.135583301,0.121480609,0.915415045
0,11,10,1.1,2,1,0.3,0.986659959,0,0,0,0,0,0,0,0,0,0.002672542,0.006024096,0.000219635,0.002030761,0.861509879,4,0.808594786,1,1,1,0,1,6,0.916269589,1,1,1,0,1,10,0.986659959,8,1,1,1,0,1,0.090909091,0.090909091,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0.181818182,0.090909091,0.090909091,0.090909091,0,0,0,0,0.041666667,0.181818182,0,0.064170736,0.635550906,0.363636364,0,0,0.181818182,0.454545455,0,0.454545455,0,0.184947812,0.578313553,0.363636364,0,0.454545455,0.181818182,0.454545455,0,0.174571494,0.747459424
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.001132503,0.001132503,0.001132503,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,23,16,1.4375,7,1,1.456397525,0.895548267,0,0,0,0,0,0,0,0,0,0.009852633,0.1,0.000331565,0.024062422,0.474689337,6,0.860294576,1,1,1,0,1,7,0.942875244,1,1,1,0,1,15,0.96298253,15,1,1,1,0,1,0,0,0,0,0,0.086956522,0.086956522,0,0,0.043478261,0,0.086956522,0,0.086956522,0.086956522,0.086956522,0.043478261,0,0.043478261,0.043478261,0.043478261,0.086956522,0.130434783,0.043478261,0.041666667,0.130434783,0,0.040629822,0.808759519,0,0.173913043,0.130434783,0.260869565,0.130434783,0.304347826,0.304347826,0,0.09856138,0.864042313,0.086956522,0.217391304,0.304347826,0.391304348,0.391304348,0.086956522,0.112435657,0.918510327
0,61,41,1.487804878,6,1,1.107005436,0.947063059,4,0.06557377,3,0.073170732,0.024390244,0.5,0,0.092474091,0.279978617,0.000868789,0.008130081,1.40E-05,0.00168227,0.723482953,18,0.716843173,0.997469284,1,0.896240625,0.016005656,0.999964127,36,0.897030194,1,1,1,0,1,53,0.978167998,36,1,1,1,0,1,0.114754098,0.032786885,0.032786885,0.081967213,0,0,0,0.016393443,0,0.016393443,0.032786885,0.032786885,0.049180328,0.131147541,0.049180328,0.032786885,0.016393443,0.049180328,0.032786885,0.06557377,0.06557377,0.016393443,0.032786885,0.098360656,0.041666667,0.131147541,0,0.035089616,0.882211893,0.262295082,0.016393443,0.081967213,0.262295082,0.163934426,0.213114754,0.262295082,0.016393443,0.091479066,0.89318821,0.262295082,0.098360656,0.327868852,0.31147541,0.327868852,0.098360656,0.090813606,0.943573917
0,7,6,1.166666667,2,1,0.372677996,0.975503759,0,0,0,0,0,0,0,0,0,0.002227688,0.005181347,0.000329707,0.001871987,0.808607494,2,0.985228136,1,1,1,0,1,6,0.975503759,1,1,1,0,1,5,0.962961065,5,1,1,1,0,1,0.142857143,0.285714286,0.285714286,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.041666667,0.285714286,0,0.087279037,0.487665134,0.714285714,0,0.142857143,0,0.142857143,0,0.714285714,0,0.25309871,0.444429988,0.714285714,0.142857143,0.142857143,0,0.714285714,0,0.274326634,0.574417427
0,30,20,1.5,5,1,0.974679434,0.947433547,2,0.066666667,1,0.05,0.05,1,0,0.217944947,0,0.004550521,0.028571429,2.39E-05,0.007971514,0.671322359,9,0.870348204,0.993248676,1,0.864973521,0.029428339,0.99984709,20,0.941611396,1,1,1,0,1,24,0.95672958,18,1,1,1,0,1,0.166666667,0.133333333,0.033333333,0,0,0.033333333,0.033333333,0.033333333,0,0.033333333,0.033333333,0,0.066666667,0,0,0,0.066666667,0,0,0,0,0.066666667,0.1,0.2,0.041666667,0.2,0,0.055486068,0.736701153,0.333333333,0.1,0.066666667,0.066666667,0.066666667,0.366666667,0.366666667,0.066666667,0.130526001,0.840486746,0.366666667,0.133333333,0.133333333,0.366666667,0.366666667,0.133333333,0.116666667,0.918320371
0,120,63,1.904761905,9,1,1.580780255,0.94097888,1,0.008333333,1,0.015873016,0.015873016,1,0,0.124984252,0,0.005989298,0.027777778,3.47E-05,0.005882617,0.900527948,18,0.754060979,1,1,1,0,1,31,0.757107486,1,1,1,0,1,83,0.939254704,48,1,1,1,0,1,0.166666667,0.041666667,0.083333333,0.125,0.083333333,0.1,0.016666667,0.025,0.066666667,0.016666667,0.008333333,0.016666667,0.008333333,0.025,0.025,0.041666667,0.008333333,0,0.008333333,0.025,0.041666667,0.033333333,0.025,0.008333333,0.041666667,0.166666667,0,0.041177686,0.868279511,0.416666667,0.225,0.108333333,0.1,0.041666667,0.108333333,0.416666667,0.041666667,0.124350163,0.862074002,0.6,0.15,0.108333333,0.141666667,0.6,0.108333333,0.202673108,0.79975432
0,1821,168,10.83928571,85,1,16.1508257,0.848179797,359,0.197144426,53,0.31547619,0.005952381,0.094707521,0,0.015905819,0.654289758,0.006106383,0.066666667,2.80E-05,0.009626603,0.842780683,32,0.139813174,0.99199623,1,0.468995594,0.048770688,0.99972021,208,0.720629192,1,1,1,0,1,1446,0.978765198,1055,1,1,1,0,1,0.00933553,0.009884679,0.008237232,0.006589786,0,0,0,0,0,0,0,0,0,0.105436573,0.184514003,0.147171884,0.057660626,0.140032949,0.059308072,0.042284459,0.061504668,0.060955519,0.071389347,0.035694673,0.041666667,0.184514003,0,0.053056443,0.749982264,0.034047227,0,0,0.43712246,0.299286107,0.229544206,0.43712246,0,0.167247974,0.656155776,0.034047227,0,0.634816035,0.331136738,0.634816035,0,0.256808368,0.555100871
0,398,74,5.378378378,25,1,5.869533576,0.886556855,16,0.040201005,13,0.175675676,0.013513514,0.125,0,0.031284222,0.583787298,0.011897933,0.5,1.86E-06,0.058387568,0.477433565,13,0.721892884,0.970880347,1,0.547894811,0.086952196,0.998954921,92,0.923858711,1,1,1,0,1,8,0.96523395,7,1,1,1,0,1,0.070351759,0.075376884,0.055276382,0.067839196,0.065326633,0.075376884,0.057788945,0.06281407,0.070351759,0.052763819,0.067839196,0.060301508,0.050251256,0.050251256,0.055276382,0.06281407,0,0,0,0,0,0,0,0,0.041666667,0.075376884,0,0.030193617,0.869771045,0.268844221,0.261306533,0.251256281,0.218592965,0,0,0.268844221,0,0.11888668,0.772026204,0.409547739,0.371859296,0.218592965,0,0.409547739,0,0.161083496,0.768842623
0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,9.57E-06,9.57E-06,9.57E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.041666667,0.5,0,0.1381927,0.218104292,0,0,0,0.5,0,0.5,0.5,0,0.23570226,0.386852807,0,0,0.5,0.5,0.5,0,0.25,0.5
0,577,24,24.04166667,212,1,46.46636702,0.628961897,86,0.149046794,7,0.291666667,0.041666667,0.441860465,0,0.099173883,0.481771773,0.031502854,0.23364486,3.47E-05,0.055471642,0.656915505,2,0.018394925,1,1,1,0,1,114,0.768372571,1,1,1,0,1,501,0.982550175,258,1,1,1,0,1,0.117850953,0.143847487,0.100519931,0.036395147,0.013864818,0.008665511,0.006932409,0.008665511,0.012131716,0.019064125,0.029462738,0.020797227,0.01559792,0.034662045,0.025996534,0.029462738,0.032928943,0.029462738,0.048526863,0.062391681,0.050259965,0.055459272,0.050259965,0.046793761,0.041666667,0.143847487,0.006932409,0.034187535,0.910163472,0.398613518,0.03812825,0.081455806,0.105719237,0.173310225,0.202772964,0.398613518,0.03812825,0.117363217,0.870828813,0.421143847,0.097053726,0.168110919,0.313691508,0.421143847,0.097053726,0.125941662,0.904580336
0,32,17,1.882352941,15,1,3.287809085,0.759920066,0,0,0,0,0,0,0,0,0,0.007700715,0.1,2.79E-05,0.023228048,0.360779483,14,0.88713043,0.995785943,1,0.928361038,0.016856226,0.999948324,29,0.990637881,1,1,1,0,1,31,0.996629865,26,1,1,1,0,1,0.09375,0.09375,0.03125,0.03125,0,0.0625,0,0,0.03125,0.03125,0,0.125,0,0,0.03125,0.09375,0,0,0.03125,0.125,0.09375,0,0.09375,0.03125,0.041666667,0.125,0,0.042949017,0.805796956,0.25,0.0625,0.1875,0.125,0.15625,0.21875,0.25,0.0625,0.061625831,0.957812493,0.3125,0.1875,0.125,0.375,0.375,0.125,0.098821177,0.941428032
0,258,56,4.607142857,31,1,6.272612156,0.85228918,4,0.015503876,4,0.071428571,0.017857143,0.25,0,0.064384844,0.344390868,0.002721128,0.008928571,0.000242718,0.001847769,0.947575002,6,0.175839001,1,1,1,0,1,70,0.822526479,1,1,1,0,1,159,0.962082354,134,1,1,1,0,1,0.220930233,0.213178295,0.108527132,0.069767442,0.015503876,0.027131783,0.007751938,0,0.015503876,0.011627907,0.03875969,0.034883721,0.031007752,0.019379845,0.054263566,0.019379845,0.011627907,0.003875969,0.007751938,0.003875969,0.019379845,0.023255814,0.011627907,0.031007752,0.041666667,0.220930233,0,0.057829167,0.794200667,0.612403101,0.050387597,0.100775194,0.124031008,0.027131783,0.085271318,0.612403101,0.027131783,0.201848319,0.696969529,0.65503876,0.108527132,0.139534884,0.096899225,0.65503876,0.096899225,0.234367958,0.735132489
0,622,34,18.29411765,174,1,31.49932717,0.761063596,102,0.163987138,14,0.411764706,0.029411765,0.294117647,0,0.058823529,0.624665913,0.075233017,0.866666667,0.002141328,0.184700262,0.628044818,1,1,1,1,1,0,1,86,0.841784818,1,1,1,0,1,590,0.996486855,135,1,1,1,0,1,0.01607717,0.01607717,0.030546624,0.036977492,0.036977492,0.041800643,0.040192926,0.061093248,0.040192926,0.069131833,0.069131833,0.101286174,0.08681672,0.061093248,0.054662379,0.036977492,0.01607717,0.011254019,0.01607717,0.02733119,0.028938907,0.040192926,0.028938907,0.032154341,0.041666667,0.101286174,0.011254019,0.022717202,0.955494383,0.099678457,0.180064309,0.279742765,0.239549839,0.07073955,0.13022508,0.279742765,0.07073955,0.074492817,0.943239427,0.178456592,0.381028939,0.266881029,0.173633441,0.381028939,0.173633441,0.084267228,0.960645267
0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2.80E-05,2.80E-05,2.80E-05,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,52,9,5.777777778,15,1,4.184037863,0.878843002,0,0,0,0,0,0,0,0,0,0.005492923,0.041420118,9.57E-06,0.012782231,0.295347564,8,0.458626548,0.867768086,1,0.441551671,0.180729904,0.988870741,32,0.941688679,1,1,1,0,1,30,0.871478605,21,1,1,1,0,1,0.038461538,0.076923077,0.076923077,0.057692308,0.038461538,0.019230769,0.057692308,0.019230769,0.019230769,0,0.038461538,0,0,0.019230769,0,0.038461538,0.038461538,0.076923077,0.057692308,0.019230769,0.019230769,0.019230769,0.153846154,0.115384615,0.041666667,0.153846154,0,0.037102041,0.875136877,0.25,0.134615385,0.057692308,0.057692308,0.192307692,0.307692308,0.307692308,0.057692308,0.093334742,0.907144603,0.307692308,0.134615385,0.173076923,0.384615385,0.384615385,0.134615385,0.100847005,0.940418211
0,137,73,1.876712329,9,1,1.944047504,0.918424144,1,0.00729927,1,0.01369863,0.01369863,1,0,0.116236731,0,0.001877731,0.02,5.58E-06,0.004278396,0.677601261,35,0.759410739,0.981136363,1,0.622365973,0.07196982,0.999299078,70,0.914617435,1,1,1,0,1,127,0.993969089,96,1,1,1,0,1,0.058394161,0.02189781,0.051094891,0.01459854,0.058394161,0.02189781,0.01459854,0.02919708,0,0.03649635,0.03649635,0.02919708,0.051094891,0.02919708,0.051094891,0.03649635,0.03649635,0.04379562,0.072992701,0.051094891,0.072992701,0.02919708,0.087591241,0.065693431,0.041666667,0.087591241,0,0.020696913,0.955804502,0.145985401,0.124087591,0.102189781,0.167883212,0.204379562,0.255474453,0.255474453,0.102189781,0.051167253,0.974273908,0.226277372,0.145985401,0.248175182,0.379562044,0.379562044,0.145985401,0.083921769,0.959909292
0,974,233,4.180257511,52,1,6.815291184,0.871394969,30,0.030800821,18,0.077253219,0.004291845,0.3,0,0.022708509,0.465920242,0.006809956,0.090909091,8.98E-05,0.012266541,0.857820465,35,0.63161212,0.999514418,1,0.886859507,0.007396157,0.999994778,199,0.666542888,1,1,1,0,1,660,0.951097992,501,1,1,1,0,1,0.200205339,0.137577002,0.057494867,0.054414784,0.020533881,0.032854209,0.032854209,0.009240246,0.008213552,0.012320329,0.026694045,0.030800821,0.029774127,0.044147844,0.033880903,0.033880903,0.027720739,0.020533881,0.018480493,0.052361396,0.029774127,0.027720739,0.026694045,0.031827515,0.041666667,0.200205339,0.008213552,0.041302287,0.897453141,0.449691992,0.095482546,0.078028747,0.141683778,0.119096509,0.116016427,0.449691992,0.078028747,0.128114341,0.87225869,0.503080082,0.120123203,0.189938398,0.186858316,0.503080082,0.120123203,0.148754646,0.886625399
0,6,5,1.2,2,1,0.4,0.9697239,0,0,0,0,0,0,0,0,0,4.29E-05,7.00E-05,1.86E-06,2.31E-05,0.869055575,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,0.650022422,0,1,1,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0.041666667,0.833333333,0,0.168393829,0.14177268,0,0.166666667,0,0,0,0.833333333,0.833333333,0,0.30429031,0.251462999,0,0.166666667,0,0.833333333,0.833333333,0,0.343592135,0.325011211
0,147,59,2.491525424,7,1,1.66084399,0.947245445,7,0.047619048,6,0.101694915,0.016949153,0.285714286,0,0.053158592,0.428657767,0.005380196,0.058823529,3.87E-05,0.008330225,0.843702773,8,0.539214206,1,1,1,0,1,57,0.876814659,1,1,1,0,1,86,0.953405841,84,1,1,1,0,1,0.108843537,0.068027211,0.020408163,0.013605442,0.027210884,0.020408163,0.068027211,0.034013605,0.013605442,0.054421769,0.081632653,0.013605442,0.040816327,0.034013605,0.013605442,0.040816327,0.020408163,0.06122449,0.027210884,0.027210884,0.040816327,0.074829932,0.068027211,0.027210884,0.041666667,0.108843537,0.013605442,0.025249041,0.945234477,0.210884354,0.149659864,0.163265306,0.129251701,0.136054422,0.210884354,0.210884354,0.129251701,0.033035833,0.989227059,0.258503401,0.265306122,0.210884354,0.265306122,0.265306122,0.210884354,0.022753551,0.996901804
0,400,6,66.66666667,165,3,65.76135305,0.724662726,6,0.015,2,0.333333333,0.166666667,0.666666667,0,0.254587539,0.355245321,0.006379944,0.020547945,0.000661685,0.006740285,0.733423415,2,0.025211866,0.842909837,1,0.05745902,0.351264284,0.922735271,159,0.930704538,1,1,1,0,1,273,0.955206349,118,1,1,1,0,1,0.0625,0.0325,0.0625,0.06,0.075,0.08,0.0925,0.0575,0.025,0.01,0.0075,0.0075,0.0125,0.035,0.02,0.035,0.035,0.035,0.03,0.025,0.035,0.0375,0.06,0.0675,0.041666667,0.0925,0.0075,0.023537057,0.947166765,0.2175,0.305,0.05,0.1025,0.125,0.2,0.305,0.05,0.083960143,0.925943012,0.3725,0.2,0.1725,0.255,0.3725,0.1725,0.07670968,0.967570683
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000235416,0.000301023,0.000169808,6.56E-05,0.943226155,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0,0,0.5,0,0.5,0,0.5,0,0.23570226,0.386852807,0,0.5,0.5,0,0.5,0,0.25,0.5
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.00065445,0.00065445,0.00065445,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,1,0,0.199826313,0,0,0,0,0,0,1,1,0,0.372677996,0,0,0,0,1,1,0,0.433012702,0
0,61,20,3.05,38,1,8.034145879,0.582613544,2,0.032786885,1,0.05,0.05,1,0,0.217944947,0,0.00214421,0.019230769,4.48E-05,0.004351193,0.622822712,17,0.702647873,0.984641528,1,0.692830558,0.066946028,0.99914313,43,0.96041876,1,1,1,0,1,56,0.990886175,41,1,1,1,0,1,0.032786885,0.114754098,0.081967213,0,0.06557377,0.032786885,0.016393443,0.049180328,0.032786885,0.06557377,0.016393443,0.016393443,0.016393443,0.049180328,0.049180328,0.016393443,0.049180328,0.016393443,0.06557377,0.016393443,0.131147541,0.032786885,0,0.032786885,0.041666667,0.131147541,0,0.032436366,0.906363859,0.229508197,0.163934426,0.131147541,0.131147541,0.147540984,0.196721311,0.229508197,0.131147541,0.035937012,0.987450369,0.327868852,0.196721311,0.196721311,0.278688525,0.327868852,0.196721311,0.056044239,0.982052847
0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000173313,0.000358423,3.47E-05,0.000136179,0.711208291,1,1,1,1,1,0,1,3,1,1,1,1,0,1,3,1,0,1,1,1,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.666666667,0,0.146328524,0.200284263,0.333333333,0,0.666666667,0,0,0,0.666666667,0,0.254587539,0.355245321,0.333333333,0.666666667,0,0,0.666666667,0,0.276385399,0.459147917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.79E-06,4.79E-06,4.79E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041666667,1,0,0.199826313,0,0,0,0,0,1,0,1,0,0.372677996,0,0,0,0,1,1,0,0.433012702,0
0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000590258,0.001053741,0.000126775,0.000463483,0.491990988,1,1,1,1,1,0,1,2,1,1,1,1,0,1,2,1,0,1,1,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.041666667,0.5,0,0.1381927,0.218104292,0.5,0,0,0,0.5,0,0.5,0,0.23570226,0.386852807,0.5,0,0,0.5,0.5,0,0.25,0.5
